State,Year,Quarter,Civilian Labor Force(000),Covered Employment(000),Subject Employers(000),Total Unemployment Rate,,Total Unemployed(000),Insured Unemployed Regular Programs(000),Insured Unemployed All Programs(000),Recipiency Rates Regular Programs ,,Recipiency Rates All Programs ,
MI,2008,2,"4,935","4,075",227,7.6,3,377,147.82,147.82,39.2,17,39.2,17
MI,2008,3,"4,941","4,013",216,8.5,3,418,143.11,143.11,34.3,19,34.3,19
MI,2008,4,"4,872","3,981",213,9,3,438,178.63,178.64,40.8,21,40.8,22
MN,2003,1,"2,872","2,494",132,5.3,40,153,83.45,83.45,54.5,12,54.5,14
MN,2003,2,"2,903","2,568",133,4.8,41,138,61.79,61.79,44.7,16,44.7,16
MN,2003,3,"2,907","2,545",133,4.6,42,134,50.73,50.73,37.8,22,37.8,23
MN,2003,4,"2,891","2,562",133,4.4,42,128,53.32,53.33,41.6,22,41.6,22
MN,2004,1,"2,881","2,487",133,5.6,34,162,80.93,80.93,49.9,14,49.9,14
MN,2004,2,"2,896","2,595",133,4.5,39,131,47.67,47.67,36.4,22,36.4,22
MN,2004,3,"2,907","2,578",133,4.3,39,124,36.18,36.18,29.1,32,29.1,32
MN,2004,4,"2,890","2,608",134,3.9,44,114,40.79,40.79,35.8,21,35.8,21
MN,2005,1,"2,851","2,521",133,5.1,36,145,72.54,72.54,50.2,11,50.2,11
MN,2005,2,"2,892","2,619",129,4,42,116,45.03,45.03,38.7,16,38.7,16
MN,2005,3,"2,898","2,632",133,3.7,43,106,34.53,34.53,32.6,23,32.6,23
MN,2005,4,"2,881","2,656",133,3.7,41,107,41.45,41.45,38.6,19,38.6,19
MN,2006,1,"2,871","2,588",134,4.9,29,141,71.48,71.48,50.8,12,50.8,12
MN,2006,2,"2,884","2,659",134,3.8,40,110,44.14,44.14,40.2,14,40.2,14
MN,2006,3,"2,904","2,645",135,3.7,40,108,33.11,33.11,30.5,26,30.5,26
MN,2006,4,"2,899","2,658",134,3.8,34,111,41.84,41.84,37.7,24,37.7,24
MN,2007,1,"2,887","2,592",135,5.2,19,150,73.42,73.42,49,16,49,16
MN,2007,2,"2,902","2,674",136,4.5,21,130,49.88,49.88,38.4,21,38.4,21
MN,2007,3,"2,915","2,669",136,4.4,27,128,37.88,37.88,29.6,33,29.6,33
MN,2007,4,"2,892","2,683",136,4.3,25,126,50.51,50.51,40.2,17,40.2,17
MN,2008,1,"2,879","2,606",137,5.5,18,159,77.5,77.5,48.8,16,48.8,16
MN,2008,2,"2,911","2,671",137,5.1,21,148,53.56,53.56,36.3,24,36.3,24
MN,2008,3,"2,939","2,658",137,5.3,30,156,44.41,44.42,28.5,34,28.5,34
MN,2008,4,"2,927","2,650",136,5.7,31,168,68.37,68.37,40.7,22,40.7,23
MO,2003,1,"2,963","2,528",131,5.9,29,175,79.01,79.02,45,29,45,29
MO,2003,2,"3,006","2,587",131,5.7,27,171,65.54,65.54,38.3,26,38.3,26
MO,2003,3,"2,990","2,543",131,5.8,25,173,69.19,69.19,40,20,40,20
MO,2003,4,"2,974","2,583",131,5.2,25,155,64.12,64.12,41.4,23,41.4,23
MO,2004,1,"2,967","2,521",132,6.1,22,182,76.61,76.61,42.2,27,42.2,27
MO,2004,2,"3,006","2,598",132,5.7,18,172,54.17,54.17,31.6,29,31.6,29
MO,2004,3,"3,015","2,561",133,6,11,182,55.25,55.25,30.4,27,30.4,27
MO,2004,4,"2,997","2,614",134,5.7,12,169,52.73,52.73,31.1,28,31.1,28
MO,2005,1,"2,988","2,557",135,6.4,11,191,65.38,65.38,34.3,30,34.3,30
MO,2005,2,"3,024","2,636",135,5.4,17,164,46.55,46.55,28.4,31,28.4,31
MO,2005,3,"3,022","2,603",136,5.1,24,155,46.94,46.94,30.4,27,30.4,27
MO,2005,4,"3,010","2,644",137,4.8,22,144,42.23,42.23,29.3,31,29.3,31
MO,2006,1,"2,992","2,600",137,5.3,18,158,54.44,54.44,34.4,36,34.4,36
MO,2006,2,"3,042","2,673",137,4.6,26,141,42.03,42.03,29.8,30,29.8,30
MO,2006,3,"3,059","2,631",138,5,18,153,44.14,44.14,28.8,29,28.8,29
MO,2006,4,"3,053","2,681",139,4.5,17,139,43.28,43.28,31.2,31,31.2,31
MO,2007,1,"3,033","2,621",139,5.3,14,161,57.93,57.93,36.1,31,36.1,31
MO,2007,2,"3,065","2,693",139,4.7,16,145,42.97,42.97,29.7,35,29.7,35
MO,2007,3,"3,075","2,652",139,5.3,11,162,44.48,44.48,27.4,38,27.4,38
MO,2007,4,"3,059","2,693",140,5.1,12,155,42.14,42.14,27.2,41,27.2,41
MO,2008,1,"3,040","2,637",140,6,12,181,62.12,62.12,34.3,39,34.3,39
MO,2008,2,"3,078","2,695",139,5.5,16,169,48.71,48.71,28.8,38,28.8,38
MO,2008,3,"3,082","2,645",139,6.5,16,200,55.21,55.21,27.6,38,27.6,38
MO,2008,4,"3,061","2,661",139,6.8,21,209,67.65,67.65,32.4,39,32.4,40
MS,2003,1,"1,292","1,061",54,6.4,19,83,27.67,27.67,33.5,41,33.5,41
MS,2003,2,"1,308","1,071",54,6.6,15,86,25.53,25.53,29.7,44,29.7,44
MS,2003,3,"1,307","1,070",54,6.1,17,80,26.36,26.36,32.8,33,32.8,33
MS,2003,4,"1,311","1,082",54,5.4,21,71,21.9,21.9,30.7,39,30.7,39
MS,2004,1,"1,304","1,067",54,5.7,31,75,23.19,23.19,31,41,31,41
MS,2004,2,"1,320","1,084",54,6.1,12,80,21.06,21.06,26.2,44,26.2,44
MS,2004,3,"1,320","1,081",54,6.4,7,85,22.55,22.55,26.7,37,26.7,37
MS,2004,4,"1,316","1,089",54,6.4,8,84,18.61,18.61,22.2,48,22.2,48
MS,2005,1,"1,311","1,079",55,6.9,8,90,19.15,19.15,21.2,51,21.2,51
MS,2005,2,"1,330","1,093",55,7.2,3,95,17.86,17.86,18.8,52,18.8,52
MS,2005,3,"1,333","1,083",55,8.3,3,111,25.59,25.59,23.1,41,23.1,41
MS,2005,4,"1,296","1,087",55,8,4,104,47.01,47.01,45.1,10,45.1,10
MS,2006,1,"1,262","1,078",55,6.5,6,82,30.91,30.91,37.9,29,37.9,29
MS,2006,2,"1,279","1,098",55,6.3,6,81,18.97,18.97,23.4,41,23.4,41
MS,2006,3,"1,288","1,098",55,6.6,6,85,18.9,18.9,22.2,44,22.2,44
MS,2006,4,"1,294","1,111",55,6,7,77,16.49,16.49,21.3,50,21.3,50
MS,2007,1,"1,282","1,098",56,6.4,6,82,19.1,19.1,23.4,50,23.4,50
MS,2007,2,"1,292","1,111",56,6.3,4,81,18.63,18.63,23,47,23,47
MS,2007,3,"1,297","1,108",56,6.3,4,82,20.46,20.46,25,42,25,42
MS,2007,4,"1,302","1,120",56,5.7,7,75,17.65,17.65,23.7,49,23.7,49
MS,2008,1,"1,292","1,107",57,6.1,9,79,21.61,21.61,27.4,45,27.4,45
MS,2008,2,"1,303","1,116",57,6.5,5,85,21.05,21.05,24.8,45,24.8,45
MS,2008,3,"1,295","1,098",57,7.2,8,93,25.67,25.67,27.6,38,27.6,38
MS,2008,4,"1,282","1,097",56,7,16,89,29.67,29.67,33.2,38,33.2,39
MT,2003,1,466,369,33,5.5,36,26,13.74,13.74,53.3,14,53.3,16
MT,2003,2,472,383,33,4.6,42,22,8.85,8.85,41.1,22,41.1,22
MT,2003,3,474,381,34,4.2,47,20,6.85,6.85,34.3,29,34.3,29
MT,2003,4,470,384,34,4.6,39,22,9.08,9.08,41.7,21,41.7,21
MT,2004,1,470,374,34,5.6,34,26,13.58,13.58,51.3,13,51.3,13
MT,2004,2,480,395,35,4.4,42,21,7.3,7.3,34.9,24,34.9,24
MT,2004,3,484,393,35,3.9,45,19,5.09,5.09,27,36,27,36
MT,2004,4,478,396,35,4.2,39,20,6.81,6.81,34.1,24,34.1,24
MT,2005,1,477,386,35,5.2,34,25,11.53,11.53,46.4,14,46.4,14
MT,2005,2,486,403,35,3.9,43,19,6.63,6.63,34.6,21,34.6,21
MT,2005,3,492,404,35,3.5,45,17,4.84,4.84,28,33,28,33
MT,2005,4,487,407,36,3.7,41,18,6.65,6.65,37,22,37,22
MT,2006,1,486,400,36,4.3,36,21,10.84,10.84,51.9,10,51.9,10
MT,2006,2,497,418,36,3.2,45,16,6.09,6.09,37.7,18,37.7,18
MT,2006,3,502,415,36,2.8,46,14,4.59,4.59,32.1,22,32.1,22
MT,2006,4,496,418,37,2.9,45,14,7.04,7.04,48.8,10,48.8,10
MT,2007,1,497,411,37,3.6,46,18,10.66,10.66,58.9,8,58.9,8
MT,2007,2,506,428,37,3,45,15,6.28,6.28,40.9,15,40.9,15
MT,2007,3,512,426,38,3.1,46,16,5,5,31.2,25,31.2,25
MT,2007,4,506,428,38,3.6,37,18,7.28,7.28,39.6,20,39.6,20
MT,2008,1,506,416,38,4.8,32,24,12.65,12.65,52.5,12,52.5,12
MT,2008,2,513,429,38,4.2,39,21,7.83,7.83,36.6,22,36.6,22
MT,2008,3,519,427,38,4.4,42,23,6.43,6.43,28.5,34,28.5,34
MT,2008,4,511,423,38,5.5,34,28,11.73,11.73,41.8,19,41.8,20
NE,2003,1,959,843,46,4.2,51,40,18.34,18.34,45.8,25,45.8,25
NE,2003,2,973,864,45,4.1,50,39,14.62,14.62,37,29,37,29
NE,2003,3,968,862,45,4,50,38,13.71,13.72,35.9,26,35.9,26
NE,2003,4,968,866,46,3.6,51,35,13.94,13.94,40.2,24,40.2,24
NE,2004,1,967,845,46,4.3,49,41,17.98,17.98,43.5,24,43.5,24
NE,2004,2,978,871,46,3.9,46,38,12.5,12.5,33.2,25,33.2,25
NE,2004,3,978,872,46,3.8,47,37,12.25,12.25,32.8,22,32.8,22
NE,2004,4,972,874,46,3.6,47,35,12.39,12.39,35.1,23,35.1,23
NE,2005,1,968,857,47,4.3,45,42,16.63,16.63,39.6,25,39.6,25
NE,2005,2,977,881,46,3.8,46,37,11.68,11.68,31.2,25,31.2,25
NE,2005,3,975,882,47,3.6,44,35,11.08,11.08,31.3,24,31.3,24
NE,2005,4,971,884,47,3.4,43,33,11.25,11.25,34.5,25,34.5,25
NE,2006,1,961,868,47,3.4,51,33,13.91,13.91,42.5,22,42.5,22
NE,2006,2,974,891,47,3,48,29,10.08,10.08,34.4,24,34.4,25
NE,2006,3,976,891,47,3,45,30,9.54,9.54,32.1,22,32.1,22
NE,2006,4,975,896,48,2.7,49,26,10.18,10.18,38.9,22,38.9,22
NE,2007,1,968,878,48,3.1,49,30,13.01,13.01,43.1,23,43.1,23
NE,2007,2,982,905,48,2.9,47,29,9.14,9.14,31.9,30,31.9,30
NE,2007,3,984,909,48,3,47,29,8.82,8.82,30.3,28,30.3,28
NE,2007,4,982,910,48,2.7,49,27,9.14,9.14,34,31,34,31
NE,2008,1,978,892,49,3.3,49,32,12.75,12.75,40,29,40,29
NE,2008,2,993,914,48,3.1,49,31,9.4,9.4,30.6,36,30.6,36
NE,2008,3,991,911,48,3.3,49,33,9.48,9.48,29.1,33,29.1,33
NE,2008,4,988,911,48,3.3,51,33,12.46,12.46,37.7,31,37.7,31
NH,2003,1,705,583,39,4.9,47,35,11.74,11.74,33.8,40,33.8,40
NH,2003,2,707,598,39,4.4,46,31,8.91,8.91,28.4,48,28.4,48
NH,2003,3,714,600,39,4.4,44,32,8.15,8.15,25.9,48,25.9,48
NH,2003,4,709,605,40,4,45,29,7.64,7.64,26.6,50,26.6,50
NH,2004,1,711,591,39,4.6,44,33,10.33,10.33,31.4,39,31.4,39
NH,2004,2,712,608,39,3.9,46,28,6.9,6.9,25,46,25,46
NH,2004,3,723,608,40,3.5,48,25,6.16,6.16,24.3,46,24.3,46
NH,2004,4,716,614,40,3.2,50,23,5.78,5.78,25,43,25,43
NH,2005,1,719,599,40,4.1,49,30,8.99,8.99,30.2,36,30.2,36
NH,2005,2,725,616,40,3.5,49,26,6.17,6.17,24,42,24,42
NH,2005,3,734,616,40,3.5,45,26,5.38,5.38,20.9,45,20.9,45
NH,2005,4,727,621,41,3.4,43,25,5.16,5.16,21.1,46,21.1,46
NH,2006,1,725,608,40,3.9,45,28,8.75,8.75,31.1,37,31.1,37
NH,2006,2,729,622,40,3.4,42,25,6.18,6.18,25.1,38,25.1,38
NH,2006,3,740,622,41,3.4,43,25,5.99,5.99,23.5,41,23.5,41
NH,2006,4,735,626,41,3.4,41,25,5.76,5.76,23.3,48,23.3,48
NH,2007,1,736,611,40,4.2,36,31,9.65,9.65,31.2,40,31.2,40
NH,2007,2,736,626,41,3.6,38,26,6.94,6.94,26.5,41,26.5,41
NH,2007,3,744,625,41,3.2,45,24,6.21,6.21,25.8,40,25.8,40
NH,2007,4,736,628,41,3,47,22,6.5,6.5,29,37,29,37
NH,2008,1,739,614,41,3.9,44,29,10.84,10.84,37.4,34,37.4,34
NH,2008,2,743,626,41,3.5,47,26,8.91,8.91,34.5,29,34.5,29
NH,2008,3,751,623,41,3.7,47,28,8.77,8.77,31.8,27,31.8,27
NH,2008,4,739,621,41,3.9,48,29,11.43,11.43,39.6,25,39.6,25
NV,2003,1,"1,142","1,039",48,5.6,34,64,29.28,29.28,45.5,26,45.5,26
NV,2003,2,"1,148","1,056",48,5.4,36,62,26.79,26.79,43.5,19,43.5,19
NV,2003,3,"1,153","1,070",48,5.2,37,60,25.17,25.17,41.6,17,41.6,17
NV,2003,4,"1,159","1,092",49,4.8,36,55,24.9,24.9,44.9,14,44.9,16
NV,2004,1,"1,164","1,087",50,4.9,41,58,26.11,26.11,45.4,20,45.4,21
NV,2004,2,"1,171","1,123",50,4.5,39,52,21.46,21.46,41,13,41,13
NV,2004,3,"1,185","1,140",51,4.3,39,51,19.78,19.78,38.8,12,38.8,12
NV,2004,4,"1,194","1,167",51,4.1,41,49,19.46,19.46,39.7,14,39.7,14
NV,2005,1,"1,203","1,157",52,4.5,44,54,20.91,20.91,39,26,39,26
NV,2005,2,"1,221","1,197",53,4.1,41,50,17.6,17.6,35.1,20,35.1,20
NV,2005,3,"1,240","1,211",54,4.1,39,51,17.14,17.14,33.5,22,33.5,22
NV,2005,4,"1,250","1,231",55,3.9,40,48,16.66,16.66,34.4,26,34.4,26
NV,2006,1,"1,261","1,230",56,4.1,42,52,18.58,18.58,35.7,35,35.7,35
NV,2006,2,"1,282","1,259",56,4.1,35,52,18.01,18.01,34.6,23,34.6,23
NV,2006,3,"1,303","1,262",57,4.1,37,54,18.16,18.16,33.8,20,33.8,20
NV,2006,4,"1,319","1,268",58,3.9,29,51,19.79,19.79,38.7,23,38.7,23
NV,2007,1,"1,329","1,256",58,4.4,31,58,24.28,24.28,41.8,24,41.8,24
NV,2007,2,"1,338","1,275",59,4.4,22,58,22.91,22.91,39.3,17,39.3,17
NV,2007,3,"1,352","1,265",60,4.7,18,64,24.42,24.42,38,16,38,16
NV,2007,4,"1,358","1,274",60,4.9,16,67,29.35,29.35,44.1,13,44.1,13
NV,2008,1,"1,364","1,247",60,5.7,16,78,34.39,34.39,44.2,22,44.2,22
NV,2008,2,"1,371","1,255",61,6.1,10,84,34.69,34.69,41.3,14,41.3,14
NV,2008,3,"1,379","1,236",60,7.2,8,100,38.76,38.77,38.9,13,38.9,13
NV,2008,4,"1,378","1,206",60,8.4,7,116,52.4,52.4,45.2,15,45.2,15
,,,,,,,,,,,,,,
